cancer_type,gene,mutated_samples,total_samples,mutation_frequency
BRCA,OR52I2,1,49,2.0408163265306123
BRCA,OR52K2,1,49,2.0408163265306123
BRCA,OR5A1,1,49,2.0408163265306123
BRCA,OR5H14,1,49,2.0408163265306123
BRCA,OR5K2,1,49,2.0408163265306123
BRCA,OR5L1,1,49,2.0408163265306123
BRCA,OR5M11,1,49,2.0408163265306123
BRCA,OR5W2,1,49,2.0408163265306123
BRCA,OR6B1,1,49,2.0408163265306123
BRCA,OR6C3,1,49,2.0408163265306123
BRCA,OR6C65,1,49,2.0408163265306123
BRCA,OR7G1,1,49,2.0408163265306123
BRCA,OR8H1,1,49,2.0408163265306123
BRCA,OR8J1,1,49,2.0408163265306123
BRCA,OR8J3,1,49,2.0408163265306123
BRCA,OR8K3,1,49,2.0408163265306123
BRCA,OR9G1,1,49,2.0408163265306123
BRCA,ORMDL3,1,49,2.0408163265306123
BRCA,OTOA,1,49,2.0408163265306123
BRCA,OTOF,1,49,2.0408163265306123
BRCA,OXER1,1,49,2.0408163265306123
BRCA,P4HB,1,49,2.0408163265306123
BRCA,PABPC1L,1,49,2.0408163265306123
BRCA,PACSIN3,1,49,2.0408163265306123
BRCA,PADI2,1,49,2.0408163265306123
BRCA,PADI6,1,49,2.0408163265306123
BRCA,PAN2,1,49,2.0408163265306123
BRCA,PAQR9,1,49,2.0408163265306123
BRCA,PARGP1,1,49,2.0408163265306123
BRCA,PARP2,1,49,2.0408163265306123
BRCA,PARP8,1,49,2.0408163265306123
BRCA,PAXIP1,1,49,2.0408163265306123
BRCA,PBXIP1,1,49,2.0408163265306123
BRCA,PCDHA8,1,49,2.0408163265306123
BRCA,PCDHB6,1,49,2.0408163265306123
BRCA,PCDHGA1,1,49,2.0408163265306123
BRCA,PCDHGB1,1,49,2.0408163265306123
BRCA,PCDHGB6,1,49,2.0408163265306123
BRCA,PCLO,1,49,2.0408163265306123
BRCA,PCSK4,1,49,2.0408163265306123
BRCA,PDCD11,1,49,2.0408163265306123
BRCA,PDCD2L,1,49,2.0408163265306123
BRCA,PDE3A,1,49,2.0408163265306123
BRCA,PDE4D,1,49,2.0408163265306123
BRCA,PDE6C,1,49,2.0408163265306123
BRCA,PDHX,1,49,2.0408163265306123
BRCA,PDILT,1,49,2.0408163265306123
BRCA,PDK4,1,49,2.0408163265306123
BRCA,PDPR,1,49,2.0408163265306123
BRCA,PDZD2,1,49,2.0408163265306123
BRCA,PEG3,1,49,2.0408163265306123
BRCA,PF4,1,49,2.0408163265306123
BRCA,PHACTR1,1,49,2.0408163265306123
BRCA,PHACTR4,1,49,2.0408163265306123
BRCA,PHC3,1,49,2.0408163265306123
BRCA,PHF14,1,49,2.0408163265306123
BRCA,PHF8,1,49,2.0408163265306123
BRCA,PHIP,1,49,2.0408163265306123
BRCA,PHKA1,1,49,2.0408163265306123
BRCA,PHLDB1,1,49,2.0408163265306123
BRCA,PHLDB2,1,49,2.0408163265306123
BRCA,PHTF2,1,49,2.0408163265306123
BRCA,PHYH,1,49,2.0408163265306123
BRCA,PI15,1,49,2.0408163265306123
BRCA,PIEZO2,1,49,2.0408163265306123
BRCA,PIGB,1,49,2.0408163265306123
BRCA,PIGH,1,49,2.0408163265306123
BRCA,PIGR,1,49,2.0408163265306123
BRCA,PIGV,1,49,2.0408163265306123
BRCA,PIK3C2B,1,49,2.0408163265306123
BRCA,PIK3CB,1,49,2.0408163265306123
BRCA,PIK3CD,1,49,2.0408163265306123
BRCA,PIK3IP1,1,49,2.0408163265306123
BRCA,PINK1,1,49,2.0408163265306123
BRCA,PIP,1,49,2.0408163265306123
BRCA,PIP4K2C,1,49,2.0408163265306123
BRCA,PKD1L2,1,49,2.0408163265306123
BRCA,PKD2,1,49,2.0408163265306123
BRCA,PKD2L1,1,49,2.0408163265306123
BRCA,PKDREJ,1,49,2.0408163265306123
BRCA,PKHD1L1,1,49,2.0408163265306123
BRCA,PKN1,1,49,2.0408163265306123
BRCA,PKNOX2,1,49,2.0408163265306123
BRCA,PLA1A,1,49,2.0408163265306123
BRCA,PLA2G4D,1,49,2.0408163265306123
BRCA,PLA2G4F,1,49,2.0408163265306123
BRCA,PLA2G6,1,49,2.0408163265306123
BRCA,PLA2R1,1,49,2.0408163265306123
BRCA,PLAAT1,1,49,2.0408163265306123
BRCA,PLCB4,1,49,2.0408163265306123
BRCA,PLCG1,1,49,2.0408163265306123
BRCA,PLCH1,1,49,2.0408163265306123
BRCA,PLCH2,1,49,2.0408163265306123
BRCA,PLEKHM2,1,49,2.0408163265306123
BRCA,PLEKHM3,1,49,2.0408163265306123
BRCA,PLK3,1,49,2.0408163265306123
BRCA,PLK4,1,49,2.0408163265306123
BRCA,PLS3,1,49,2.0408163265306123
BRCA,PLXDC1,1,49,2.0408163265306123
BRCA,PLXNA4,1,49,2.0408163265306123
BRCA,PLXND1,1,49,2.0408163265306123
BRCA,PMEL,1,49,2.0408163265306123
BRCA,PMF1,1,49,2.0408163265306123
BRCA,PMS2,1,49,2.0408163265306123
BRCA,PMVK,1,49,2.0408163265306123
BRCA,PNCK,1,49,2.0408163265306123
BRCA,PNMA8B,1,49,2.0408163265306123
BRCA,PNN,1,49,2.0408163265306123
BRCA,PNPT1,1,49,2.0408163265306123
BRCA,POFUT2,1,49,2.0408163265306123
BRCA,POGZ,1,49,2.0408163265306123
BRCA,POLA1,1,49,2.0408163265306123
BRCA,POLDIP2,1,49,2.0408163265306123
BRCA,POLR1D,1,49,2.0408163265306123
BRCA,POLR2A,1,49,2.0408163265306123
BRCA,POLR2C,1,49,2.0408163265306123
BRCA,POR,1,49,2.0408163265306123
BRCA,POTEF,1,49,2.0408163265306123
BRCA,POU2F2,1,49,2.0408163265306123
BRCA,PPID,1,49,2.0408163265306123
BRCA,PPIP5K2,1,49,2.0408163265306123
BRCA,PPL,1,49,2.0408163265306123
BRCA,PPM1B,1,49,2.0408163265306123
BRCA,PPP1R26,1,49,2.0408163265306123
BRCA,PPP1R3A,1,49,2.0408163265306123
BRCA,PPP2R5D,1,49,2.0408163265306123
BRCA,PPP2R5E,1,49,2.0408163265306123
BRCA,PPP4R3B,1,49,2.0408163265306123
BRCA,PPP6R3,1,49,2.0408163265306123
BRCA,PPRC1,1,49,2.0408163265306123
BRCA,PRAG1,1,49,2.0408163265306123
BRCA,PRAME,1,49,2.0408163265306123
BRCA,PRAMEF14,1,49,2.0408163265306123
BRCA,PRAMEF4,1,49,2.0408163265306123
BRCA,PRAMEF7,1,49,2.0408163265306123
BRCA,PRC1,1,49,2.0408163265306123
BRCA,PRCP,1,49,2.0408163265306123
BRCA,PRDM10,1,49,2.0408163265306123
BRCA,PRDM12,1,49,2.0408163265306123
BRCA,PRICKLE2,1,49,2.0408163265306123
BRCA,PRKACA,1,49,2.0408163265306123
BRCA,PRKAR2A,1,49,2.0408163265306123
BRCA,PRKCD,1,49,2.0408163265306123
BRCA,PRKDC,1,49,2.0408163265306123
BRCA,PRKG2,1,49,2.0408163265306123
BRCA,PRMT2,1,49,2.0408163265306123
BRCA,PRMT3,1,49,2.0408163265306123
BRCA,PRMT5,1,49,2.0408163265306123
BRCA,PROS1,1,49,2.0408163265306123
BRCA,PROX1,1,49,2.0408163265306123
BRCA,PRPF18,1,49,2.0408163265306123
BRCA,PRPF19,1,49,2.0408163265306123
BRCA,PRPF3,1,49,2.0408163265306123
BRCA,PRPF6,1,49,2.0408163265306123
BRCA,PRPF8,1,49,2.0408163265306123
BRCA,PRRC2A,1,49,2.0408163265306123
BRCA,PRRT3,1,49,2.0408163265306123
BRCA,PRTFDC1,1,49,2.0408163265306123
BRCA,PRUNE1,1,49,2.0408163265306123
BRCA,PRUNE2,1,49,2.0408163265306123
BRCA,PRX,1,49,2.0408163265306123
BRCA,PSD2,1,49,2.0408163265306123
BRCA,PSG4,1,49,2.0408163265306123
BRCA,PSIP1,1,49,2.0408163265306123
BRCA,PSMA5,1,49,2.0408163265306123
BRCA,PSMB6,1,49,2.0408163265306123
BRCA,PSMC2,1,49,2.0408163265306123
BRCA,PSMC5,1,49,2.0408163265306123
BRCA,PSMD1,1,49,2.0408163265306123
BRCA,PSMD14,1,49,2.0408163265306123
BRCA,PSMD4,1,49,2.0408163265306123
BRCA,PSMD6,1,49,2.0408163265306123
BRCA,PSMF1,1,49,2.0408163265306123
BRCA,PTAFR,1,49,2.0408163265306123
BRCA,PTCHD4,1,49,2.0408163265306123
BRCA,PTDSS2,1,49,2.0408163265306123
BRCA,PTGER1,1,49,2.0408163265306123
BRCA,PTGS2,1,49,2.0408163265306123
BRCA,PTPN12,1,49,2.0408163265306123
BRCA,PTPRC,1,49,2.0408163265306123
BRCA,PTPRD,1,49,2.0408163265306123
BRCA,PTPRH,1,49,2.0408163265306123
BRCA,PTPRM,1,49,2.0408163265306123
BRCA,PTPRN,1,49,2.0408163265306123
BRCA,PURG,1,49,2.0408163265306123
BRCA,PUS10,1,49,2.0408163265306123
BRCA,PYCR2,1,49,2.0408163265306123
BRCA,PYGB,1,49,2.0408163265306123
BRCA,RAB11A,1,49,2.0408163265306123
BRCA,RAB21,1,49,2.0408163265306123
BRCA,RAB40B,1,49,2.0408163265306123
BRCA,RABGEF1,1,49,2.0408163265306123
BRCA,RABL2B,1,49,2.0408163265306123
BRCA,RACK1,1,49,2.0408163265306123
BRCA,RAD21,1,49,2.0408163265306123
BRCA,RAD50,1,49,2.0408163265306123
BRCA,RALY,1,49,2.0408163265306123
BRCA,RANBP2,1,49,2.0408163265306123
BRCA,RAP2B,1,49,2.0408163265306123
BRCA,RAPGEF1,1,49,2.0408163265306123
BRCA,RAPGEF3,1,49,2.0408163265306123
BRCA,RARB,1,49,2.0408163265306123
BRCA,RASAL2,1,49,2.0408163265306123
BRCA,RASGRP2,1,49,2.0408163265306123
BRCA,RASGRP4,1,49,2.0408163265306123
BRCA,RASL11B,1,49,2.0408163265306123
BRCA,RB1CC1,1,49,2.0408163265306123
BRCA,RBAK,1,49,2.0408163265306123
BRCA,RBBP4,1,49,2.0408163265306123
BRCA,RBBP6,1,49,2.0408163265306123
BRCA,RBFOX1,1,49,2.0408163265306123
BRCA,RBL2,1,49,2.0408163265306123
BRCA,RBM12,1,49,2.0408163265306123
BRCA,RBM12B,1,49,2.0408163265306123
BRCA,RBM33,1,49,2.0408163265306123
BRCA,RBMX,1,49,2.0408163265306123
BRCA,RC3H1,1,49,2.0408163265306123
BRCA,RCE1,1,49,2.0408163265306123
BRCA,RCN1,1,49,2.0408163265306123
BRCA,RCOR2,1,49,2.0408163265306123
BRCA,RD3,1,49,2.0408163265306123
BRCA,RDH14,1,49,2.0408163265306123
BRCA,REC8,1,49,2.0408163265306123
BRCA,RELN,1,49,2.0408163265306123
BRCA,RET,1,49,2.0408163265306123
BRCA,REV1,1,49,2.0408163265306123
BRCA,REV3L,1,49,2.0408163265306123
BRCA,RFX3,1,49,2.0408163265306123
BRCA,RFX4,1,49,2.0408163265306123
BRCA,RFX6,1,49,2.0408163265306123
BRCA,RFXANK,1,49,2.0408163265306123
BRCA,RGR,1,49,2.0408163265306123
BRCA,RGS20,1,49,2.0408163265306123
BRCA,RGS22,1,49,2.0408163265306123
BRCA,RGS5,1,49,2.0408163265306123
BRCA,RHAG,1,49,2.0408163265306123
BRCA,RHD,1,49,2.0408163265306123
BRCA,RHEBL1,1,49,2.0408163265306123
BRCA,RHPN2,1,49,2.0408163265306123
BRCA,RIBC1,1,49,2.0408163265306123
BRCA,RIC3,1,49,2.0408163265306123
BRCA,RIF1,1,49,2.0408163265306123
BRCA,RIMBP2,1,49,2.0408163265306123
BRCA,RIMBP3,1,49,2.0408163265306123
BRCA,RIPK1,1,49,2.0408163265306123
BRCA,RIPOR1,1,49,2.0408163265306123
BRCA,RIPOR3,1,49,2.0408163265306123
BRCA,RLF,1,49,2.0408163265306123
BRCA,RMI1,1,49,2.0408163265306123
BRCA,RMND1,1,49,2.0408163265306123
BRCA,RNASE9,1,49,2.0408163265306123
BRCA,RNF103,1,49,2.0408163265306123
BRCA,RNF139,1,49,2.0408163265306123
BRCA,RNF170,1,49,2.0408163265306123
BRCA,RNF20,1,49,2.0408163265306123
BRCA,RNF39,1,49,2.0408163265306123
BRCA,ROBO4,1,49,2.0408163265306123
BRCA,ROCK1,1,49,2.0408163265306123
BRCA,ROPN1L,1,49,2.0408163265306123
BRCA,RP2,1,49,2.0408163265306123
BRCA,RPL17-C18ORF32,1,49,2.0408163265306123
BRCA,RPL18,1,49,2.0408163265306123
BRCA,RPL22,1,49,2.0408163265306123
BRCA,RPL4,1,49,2.0408163265306123
BRCA,RPN1,1,49,2.0408163265306123
BRCA,RPP40,1,49,2.0408163265306123
BRCA,RPS16,1,49,2.0408163265306123
BRCA,RPS6KB1,1,49,2.0408163265306123
BRCA,RRAD,1,49,2.0408163265306123
BRCA,RRBP1,1,49,2.0408163265306123
BRCA,RSAD1,1,49,2.0408163265306123
BRCA,RSPH3,1,49,2.0408163265306123
BRCA,RTEL1,1,49,2.0408163265306123
BRCA,RTKN,1,49,2.0408163265306123
BRCA,RTL9,1,49,2.0408163265306123
BRCA,RTN1,1,49,2.0408163265306123
BRCA,RUFY3,1,49,2.0408163265306123
BRCA,RUNX1,1,49,2.0408163265306123
BRCA,RYR1,1,49,2.0408163265306123
BRCA,SALL1,1,49,2.0408163265306123
BRCA,SAMD15,1,49,2.0408163265306123
BRCA,SARDH,1,49,2.0408163265306123
BRCA,SARM1,1,49,2.0408163265306123
BRCA,SCAF4,1,49,2.0408163265306123
BRCA,SCAMP3,1,49,2.0408163265306123
BRCA,SCML2,1,49,2.0408163265306123
BRCA,SCN10A,1,49,2.0408163265306123
BRCA,SCN1A,1,49,2.0408163265306123
BRCA,SCN2A,1,49,2.0408163265306123
BRCA,SCN4A,1,49,2.0408163265306123
BRCA,SCN5A,1,49,2.0408163265306123
BRCA,SDK2,1,49,2.0408163265306123
BRCA,SEC14L5,1,49,2.0408163265306123
BRCA,SEC24B,1,49,2.0408163265306123
BRCA,SEC31B,1,49,2.0408163265306123
BRCA,SEC61A1,1,49,2.0408163265306123
BRCA,SECISBP2L,1,49,2.0408163265306123
BRCA,SEMA3C,1,49,2.0408163265306123
BRCA,SEMA3F,1,49,2.0408163265306123
BRCA,SEMA3G,1,49,2.0408163265306123
BRCA,SEMA4F,1,49,2.0408163265306123
BRCA,SEMA5B,1,49,2.0408163265306123
BRCA,SEMA6A,1,49,2.0408163265306123
BRCA,SERINC5,1,49,2.0408163265306123
BRCA,SERPINA10,1,49,2.0408163265306123
BRCA,SERPINA7,1,49,2.0408163265306123
BRCA,SERPINA9,1,49,2.0408163265306123
BRCA,SERPINB11,1,49,2.0408163265306123
BRCA,SERTAD2,1,49,2.0408163265306123
BRCA,SETD2,1,49,2.0408163265306123
BRCA,SETD3,1,49,2.0408163265306123
BRCA,SETD5,1,49,2.0408163265306123
BRCA,SETDB1,1,49,2.0408163265306123
BRCA,SF3B1,1,49,2.0408163265306123
BRCA,SF3B2,1,49,2.0408163265306123
BRCA,SFTPA1,1,49,2.0408163265306123
BRCA,SGCA,1,49,2.0408163265306123
BRCA,SGCB,1,49,2.0408163265306123
BRCA,SH3GL2,1,49,2.0408163265306123
BRCA,SHANK2,1,49,2.0408163265306123
BRCA,SHCBP1,1,49,2.0408163265306123
BRCA,SHOX,1,49,2.0408163265306123
BRCA,SHPRH,1,49,2.0408163265306123
BRCA,SHROOM2,1,49,2.0408163265306123
BRCA,SHROOM3,1,49,2.0408163265306123
BRCA,SIDT2,1,49,2.0408163265306123
BRCA,SIGLEC15,1,49,2.0408163265306123
BRCA,SIGLEC5,1,49,2.0408163265306123
BRCA,SIN3B,1,49,2.0408163265306123
BRCA,SINHCAF,1,49,2.0408163265306123
BRCA,SIRT3,1,49,2.0408163265306123
BRCA,SKOR1,1,49,2.0408163265306123
BRCA,SLC12A7,1,49,2.0408163265306123
BRCA,SLC14A2,1,49,2.0408163265306123
BRCA,SLC16A5,1,49,2.0408163265306123
BRCA,SLC16A6,1,49,2.0408163265306123
BRCA,SLC17A7,1,49,2.0408163265306123
BRCA,SLC19A3,1,49,2.0408163265306123
BRCA,SLC1A2,1,49,2.0408163265306123
BRCA,SLC22A1,1,49,2.0408163265306123
BRCA,SLC22A14,1,49,2.0408163265306123
BRCA,SLC22A18,1,49,2.0408163265306123
BRCA,SLC22A4,1,49,2.0408163265306123
BRCA,SLC22A6,1,49,2.0408163265306123
BRCA,SLC24A3,1,49,2.0408163265306123
BRCA,SLC24A4,1,49,2.0408163265306123
BRCA,SLC26A9,1,49,2.0408163265306123
BRCA,SLC27A1,1,49,2.0408163265306123
BRCA,SLC27A3,1,49,2.0408163265306123
BRCA,SLC29A4,1,49,2.0408163265306123
BRCA,SLC2A11,1,49,2.0408163265306123
BRCA,SLC2A13,1,49,2.0408163265306123
BRCA,SLC2A2,1,49,2.0408163265306123
BRCA,SLC35B3,1,49,2.0408163265306123
BRCA,SLC35F5,1,49,2.0408163265306123
BRCA,SLC38A1,1,49,2.0408163265306123
BRCA,SLC38A3,1,49,2.0408163265306123
BRCA,SLC39A13,1,49,2.0408163265306123
BRCA,SLC44A4,1,49,2.0408163265306123
BRCA,SLC49A4,1,49,2.0408163265306123
BRCA,SLC4A1,1,49,2.0408163265306123
BRCA,SLC4A10,1,49,2.0408163265306123
BRCA,SLC4A4,1,49,2.0408163265306123
BRCA,SLC5A9,1,49,2.0408163265306123
BRCA,SLC6A1,1,49,2.0408163265306123
BRCA,SLC6A14,1,49,2.0408163265306123
BRCA,SLC6A15,1,49,2.0408163265306123
BRCA,SLC6A20,1,49,2.0408163265306123
BRCA,SLC7A1,1,49,2.0408163265306123
BRCA,SLC7A6OS,1,49,2.0408163265306123
BRCA,SLC7A7,1,49,2.0408163265306123
BRCA,SLC9A9,1,49,2.0408163265306123
BRCA,SLCO1C1,1,49,2.0408163265306123
BRCA,SLCO6A1,1,49,2.0408163265306123
BRCA,SLFN5,1,49,2.0408163265306123
BRCA,SLTM,1,49,2.0408163265306123
BRCA,SMAD2,1,49,2.0408163265306123
BRCA,SMAD9,1,49,2.0408163265306123
BRCA,SMC2,1,49,2.0408163265306123
BRCA,SMC3,1,49,2.0408163265306123
BRCA,SMCHD1,1,49,2.0408163265306123
BRCA,SMG1,1,49,2.0408163265306123
BRCA,SMO,1,49,2.0408163265306123
BRCA,SMPD3,1,49,2.0408163265306123
BRCA,SMTN,1,49,2.0408163265306123
BRCA,SMYD1,1,49,2.0408163265306123
BRCA,SMYD3,1,49,2.0408163265306123
BRCA,SNAPC1,1,49,2.0408163265306123
BRCA,SNAPC3,1,49,2.0408163265306123
BRCA,SNRNP200,1,49,2.0408163265306123
BRCA,SNUPN,1,49,2.0408163265306123
BRCA,SNX7,1,49,2.0408163265306123
BRCA,SOGA1,1,49,2.0408163265306123
BRCA,SORCS3,1,49,2.0408163265306123
BRCA,SOX5,1,49,2.0408163265306123
BRCA,SOX6,1,49,2.0408163265306123
BRCA,SP4,1,49,2.0408163265306123
BRCA,SPAST,1,49,2.0408163265306123
BRCA,SPATA19,1,49,2.0408163265306123
BRCA,SPATA31A1,1,49,2.0408163265306123
BRCA,SPATA31D1,1,49,2.0408163265306123
BRCA,SPATA31E1,1,49,2.0408163265306123
BRCA,SPDL1,1,49,2.0408163265306123
BRCA,SPEF2,1,49,2.0408163265306123
BRCA,SPEG,1,49,2.0408163265306123
BRCA,SPEN,1,49,2.0408163265306123
BRCA,SPHKAP,1,49,2.0408163265306123
BRCA,SPICE1,1,49,2.0408163265306123
BRCA,SPIDR,1,49,2.0408163265306123
BRCA,SPINK5,1,49,2.0408163265306123
BRCA,SPNS1,1,49,2.0408163265306123
BRCA,SPRED1,1,49,2.0408163265306123
BRCA,SPTAN1,1,49,2.0408163265306123
BRCA,SPTBN1,1,49,2.0408163265306123
BRCA,SPTBN2,1,49,2.0408163265306123
BRCA,SPTBN5,1,49,2.0408163265306123
BRCA,SREBF2,1,49,2.0408163265306123
BRCA,SRF,1,49,2.0408163265306123
BRCA,SRM,1,49,2.0408163265306123
BRCA,SRMS,1,49,2.0408163265306123
BRCA,SRRD,1,49,2.0408163265306123
BRCA,SRRM1,1,49,2.0408163265306123
BRCA,SRSF8,1,49,2.0408163265306123
BRCA,ST3GAL2,1,49,2.0408163265306123
BRCA,ST8SIA3,1,49,2.0408163265306123
BRCA,ST8SIA6,1,49,2.0408163265306123
BRCA,STAB2,1,49,2.0408163265306123
BRCA,STAG1,1,49,2.0408163265306123
BRCA,STAM2,1,49,2.0408163265306123
BRCA,STARD8,1,49,2.0408163265306123
BRCA,STAT5B,1,49,2.0408163265306123
BRCA,STEAP1,1,49,2.0408163265306123
BRCA,STIL,1,49,2.0408163265306123
BRCA,STK25,1,49,2.0408163265306123
BRCA,STON1,1,49,2.0408163265306123
BRCA,STX2,1,49,2.0408163265306123
BRCA,STXBP5,1,49,2.0408163265306123
BRCA,SUCLA2,1,49,2.0408163265306123
BRCA,SUFU,1,49,2.0408163265306123
BRCA,SULF1,1,49,2.0408163265306123
BRCA,SUPT5H,1,49,2.0408163265306123
BRCA,SWT1,1,49,2.0408163265306123
BRCA,SYAP1,1,49,2.0408163265306123
BRCA,SYBU,1,49,2.0408163265306123
BRCA,SYCP2,1,49,2.0408163265306123
BRCA,SYNE2,1,49,2.0408163265306123
BRCA,SYNJ2,1,49,2.0408163265306123
BRCA,SYNPO,1,49,2.0408163265306123
BRCA,SYNPO2,1,49,2.0408163265306123
BRCA,SYP,1,49,2.0408163265306123
BRCA,SYT3,1,49,2.0408163265306123
BRCA,TACC2,1,49,2.0408163265306123
BRCA,TADA2A,1,49,2.0408163265306123
BRCA,TAF1B,1,49,2.0408163265306123
BRCA,TANC2,1,49,2.0408163265306123
BRCA,TAOK1,1,49,2.0408163265306123
BRCA,TAOK2,1,49,2.0408163265306123
BRCA,TAOK3,1,49,2.0408163265306123
BRCA,TAS2R16,1,49,2.0408163265306123
BRCA,TAS2R38,1,49,2.0408163265306123
BRCA,TBC1D10B,1,49,2.0408163265306123
BRCA,TBC1D21,1,49,2.0408163265306123
BRCA,TBC1D3B,1,49,2.0408163265306123
BRCA,TBC1D4,1,49,2.0408163265306123
BRCA,TBC1D9,1,49,2.0408163265306123
BRCA,TCF4,1,49,2.0408163265306123
BRCA,TCF7L2,1,49,2.0408163265306123
BRCA,TCFL5,1,49,2.0408163265306123
BRCA,TCHP,1,49,2.0408163265306123
BRCA,TCTE1,1,49,2.0408163265306123
BRCA,TECTA,1,49,2.0408163265306123
BRCA,TEK,1,49,2.0408163265306123
BRCA,TENM2,1,49,2.0408163265306123
BRCA,TENT4B,1,49,2.0408163265306123
BRCA,TERF2IP,1,49,2.0408163265306123
BRCA,TET1,1,49,2.0408163265306123
BRCA,TFAP2C,1,49,2.0408163265306123
BRCA,TG,1,49,2.0408163265306123
BRCA,TGFBR1,1,49,2.0408163265306123
BRCA,TGFBR2,1,49,2.0408163265306123
BRCA,TGM2,1,49,2.0408163265306123
BRCA,THAP9,1,49,2.0408163265306123
BRCA,THBS2,1,49,2.0408163265306123
BRCA,THBS4,1,49,2.0408163265306123
BRCA,THNSL2,1,49,2.0408163265306123
BRCA,THRA,1,49,2.0408163265306123
BRCA,TICAM1,1,49,2.0408163265306123
BRCA,TIGD6,1,49,2.0408163265306123
BRCA,TIMM22,1,49,2.0408163265306123
BRCA,TINAG,1,49,2.0408163265306123
BRCA,TJP1,1,49,2.0408163265306123
BRCA,TKFC,1,49,2.0408163265306123
BRCA,TLE1,1,49,2.0408163265306123
BRCA,TLE3,1,49,2.0408163265306123
BRCA,TLR1,1,49,2.0408163265306123
BRCA,TLR9,1,49,2.0408163265306123
BRCA,TM6SF2,1,49,2.0408163265306123
BRCA,TMC5,1,49,2.0408163265306123
BRCA,TMCO5A,1,49,2.0408163265306123
BRCA,TMEM120A,1,49,2.0408163265306123
BRCA,TMEM150C,1,49,2.0408163265306123
BRCA,TMEM161A,1,49,2.0408163265306123
BRCA,TMEM168,1,49,2.0408163265306123
BRCA,TMEM200A,1,49,2.0408163265306123
BRCA,TMEM68,1,49,2.0408163265306123
BRCA,TMEM71,1,49,2.0408163265306123
BRCA,TMEM91,1,49,2.0408163265306123
BRCA,TMEM99,1,49,2.0408163265306123
BRCA,TMEM9B,1,49,2.0408163265306123
BRCA,TMOD4,1,49,2.0408163265306123
BRCA,TMPRSS5,1,49,2.0408163265306123
BRCA,TMTC2,1,49,2.0408163265306123
BRCA,TNC,1,49,2.0408163265306123
BRCA,TNFRSF10A,1,49,2.0408163265306123
BRCA,TNFRSF10B,1,49,2.0408163265306123
BRCA,TNFSF15,1,49,2.0408163265306123
BRCA,TNIK,1,49,2.0408163265306123
BRCA,TNR,1,49,2.0408163265306123
BRCA,TNRC6C,1,49,2.0408163265306123
BRCA,TNS3,1,49,2.0408163265306123
BRCA,TNXB,1,49,2.0408163265306123
BRCA,TOM1,1,49,2.0408163265306123
BRCA,TOMM40,1,49,2.0408163265306123
BRCA,TPMT,1,49,2.0408163265306123
BRCA,TPPP2,1,49,2.0408163265306123
BRCA,TRABD2A,1,49,2.0408163265306123
BRCA,TRIM21,1,49,2.0408163265306123
BRCA,TRIM5,1,49,2.0408163265306123
BRCA,TRIM50,1,49,2.0408163265306123
BRCA,TRIM61,1,49,2.0408163265306123
BRCA,TRIM71,1,49,2.0408163265306123
BRCA,TRIP4,1,49,2.0408163265306123
BRCA,TRO,1,49,2.0408163265306123
BRCA,TRPC3,1,49,2.0408163265306123
BRCA,TRPC5,1,49,2.0408163265306123
BRCA,TRPM5,1,49,2.0408163265306123
BRCA,TRPM6,1,49,2.0408163265306123
BRCA,TRPS1,1,49,2.0408163265306123
BRCA,TRPV3,1,49,2.0408163265306123
BRCA,TRPV6,1,49,2.0408163265306123
BRCA,TRRAP,1,49,2.0408163265306123
BRCA,TSC1,1,49,2.0408163265306123
BRCA,TSC22D2,1,49,2.0408163265306123
BRCA,TSC22D3,1,49,2.0408163265306123
BRCA,TSFM,1,49,2.0408163265306123
BRCA,TSHZ3,1,49,2.0408163265306123
BRCA,TSKS,1,49,2.0408163265306123
BRCA,TSPEAR,1,49,2.0408163265306123
BRCA,TSTD2,1,49,2.0408163265306123
BRCA,TTC14,1,49,2.0408163265306123
BRCA,TTC21A,1,49,2.0408163265306123
BRCA,TTC21B,1,49,2.0408163265306123
BRCA,TTC22,1,49,2.0408163265306123
BRCA,TTC3,1,49,2.0408163265306123
BRCA,TTC33,1,49,2.0408163265306123
BRCA,TTC37,1,49,2.0408163265306123
BRCA,TTC38,1,49,2.0408163265306123
BRCA,TTC7B,1,49,2.0408163265306123
BRCA,TTF2,1,49,2.0408163265306123
BRCA,TTPA,1,49,2.0408163265306123
BRCA,TUBA3D,1,49,2.0408163265306123
BRCA,TUBB8,1,49,2.0408163265306123
BRCA,TUT7,1,49,2.0408163265306123
BRCA,TXNDC16,1,49,2.0408163265306123
BRCA,TXNIP,1,49,2.0408163265306123
BRCA,TYSND1,1,49,2.0408163265306123
BRCA,UACA,1,49,2.0408163265306123
BRCA,UBA52,1,49,2.0408163265306123
BRCA,UBAP1,1,49,2.0408163265306123
BRCA,UBC,1,49,2.0408163265306123
BRCA,UBE2Q2,1,49,2.0408163265306123
BRCA,UBQLN3,1,49,2.0408163265306123
BRCA,UBR5,1,49,2.0408163265306123
BRCA,UCP2,1,49,2.0408163265306123
BRCA,UCP3,1,49,2.0408163265306123
BRCA,UGGT2,1,49,2.0408163265306123
BRCA,UGT1A10,1,49,2.0408163265306123
BRCA,UHRF1BP1,1,49,2.0408163265306123
BRCA,UHRF1BP1L,1,49,2.0408163265306123
BRCA,ULBP1,1,49,2.0408163265306123
BRCA,UMOD,1,49,2.0408163265306123
